------------ LogisticRegression ------------
Predict Proba:
 [  2.84530979e-02   1.28205064e-01   8.43340399e-01   8.37290323e-07
   6.01235651e-07] , [  2.55263223e-03   1.06176063e-03   9.94151735e-01   2.15185726e-03
   8.20152570e-05] , [  8.66884850e-84   2.24027653e-02   9.75015549e-01   2.53225078e-03
   4.94353925e-05] , [  1.62989018e-14   3.50455813e-02   9.64950050e-01   3.00662114e-06
   1.36212076e-06] , [  3.36498925e-84   5.13253534e-02   9.47277867e-01   9.61672335e-04
   4.35107489e-04] , [  9.09106946e-84   2.21287232e-02   9.76082837e-01   1.75271281e-03
   3.57272243e-05] , [  1.25662080e-84   8.46508693e-01   1.50443615e-01   2.94210181e-03
   1.05590261e-04] , [  7.51530769e-17   3.18946635e-02   9.67242353e-01   7.22393574e-04
   1.40589478e-04] , [  7.71159855e-85   1.81464761e-02   9.80501131e-01   1.30861796e-03
   4.37752332e-05] , [  1.13266848e-04   1.17939100e-03   9.95749423e-01   2.32794964e-03
   6.29969225e-04] , [  2.18202272e-05   3.04812163e-06   9.89051459e-01   4.19208840e-05
   1.08817520e-02] , [  6.09193566e-16   2.74606618e-02   9.72532526e-01   1.67634754e-06
   5.13544538e-06] , [  5.38111180e-05   2.54638860e-02   9.70730801e-01   3.15274492e-03
   5.98756424e-04] , [  4.92180273e-16   9.11633073e-01   6.63089617e-02   2.18724425e-02
   1.85522785e-04] , [  5.75855647e-03   5.74082570e-05   9.83608687e-01   1.05656671e-02
   9.68147234e-06] , [  3.00249413e-16   1.79615462e-02   9.78803726e-01   3.16096674e-03
   7.37609752e-05] , [  5.85963287e-18   3.59995965e-03   9.92983778e-01   1.26421896e-03
   2.15204370e-03] , [  3.50535541e-03   8.73708778e-01   9.92714113e-02   2.34350415e-02
   7.94139906e-05] , [  4.90114215e-16   8.93863267e-01   8.40064139e-02   2.20095041e-02
   1.20814578e-04] , [  4.29742523e-04   1.93871809e-01   7.93213904e-01   1.24755704e-02
   8.97389753e-06] , [  2.50715979e-05   4.24618671e-05   9.87914492e-01   1.78599396e-05
   1.20001144e-02] , [  3.13651748e-85   2.67086251e-03   9.86633007e-01   1.03463936e-02
   3.49736549e-04] , [  5.22101766e-84   2.52414708e-02   9.73070525e-01   1.63444437e-03
   5.35594791e-05] , [  5.91013102e-14   4.86184274e-02   9.47227689e-01   3.70626267e-03
   4.47620687e-04] , [  2.15950626e-81   9.63136404e-01   3.68626853e-02   4.37782883e-08
   8.67063142e-07] , [  1.54798405e-05   1.31393879e-03   9.85433653e-01   1.24328656e-02
   8.04062401e-04] , [  1.19958972e-83   1.28271229e-02   1.04130227e-02   9.76410189e-01
   3.49664979e-04] , [  1.85534615e-84   2.20782826e-02   9.55709255e-01   2.20115026e-02
   2.00959749e-04] , [  1.21759093e-18   8.47555805e-09   1.03917719e-01   5.63500595e-07
   8.96081709e-01] , [  2.33516760e-05   2.79656164e-06   9.88861717e-01   3.90737480e-05
   1.10730613e-02] , [  3.88643729e-72   1.62072918e-03   9.61834114e-01   3.61899718e-02
   3.55184687e-04] , [  2.54435636e-18   8.00356659e-05   9.64343314e-01   1.38008448e-05
   3.55628498e-02] , [  2.28706239e-13   9.40707223e-01   5.92921539e-02   6.68750333e-08
   5.56304330e-07] , [  5.07190775e-04   1.46551116e-03   9.94746754e-01   2.48305174e-03
   7.97492280e-04] , [  7.25432729e-17   2.06071458e-03   9.95376991e-01   1.89034727e-03
   6.71947299e-04] , [  8.64923754e-06   3.47149486e-02   9.64234279e-01   9.60603180e-04
   8.15197612e-05] , [  4.66339474e-09   1.97789266e-14   9.76929039e-01   4.82377284e-14
   2.30709560e-02] , [  4.78793996e-84   2.54646236e-02   9.72848656e-01   1.62755074e-03
   5.91693374e-05] , [  4.01283780e-03   5.13629744e-01   4.69787270e-01   1.25293068e-02
   4.08413676e-05] , [  3.31982173e-85   1.20678640e-01   8.64313233e-01   1.48671054e-02
   1.41021841e-04] , [  4.43132260e-84   3.42987421e-02   9.64092766e-01   8.73059741e-04
   7.35431687e-04] , [  2.91625978e-84   3.43070604e-03   9.94594943e-01   1.82229604e-03
   1.52054513e-04] , [  7.20179957e-14   4.30969639e-02   9.42540251e-01   1.43253623e-02
   3.74227697e-05] , [  3.48503954e-84   4.97516729e-02   9.43008719e-01   7.22142378e-03
   1.81839408e-05] , [  2.17611368e-05   1.96901551e-02   9.78218325e-01   9.88374666e-04
   1.08138415e-03] , [  1.14870033e-84   8.61190482e-01   1.26104576e-01   1.26314127e-02
   7.35286534e-05] , [  1.31265048e-16   8.74601394e-01   1.07435604e-01   1.78592901e-02
   1.03711206e-04] , [  9.55088093e-04   9.41490754e-03   9.86925928e-01   2.69190912e-03
   1.21673263e-05] , [  1.12623470e-89   4.50924282e-14   9.77352067e-01   3.21033494e-14
   2.26479329e-02] , [  1.37640278e-50   7.70610369e-01   2.29389601e-01   2.93790505e-10
   2.97651044e-08] , [  3.31370835e-85   4.26239139e-02   9.55410754e-01   1.83080639e-03
   1.34525708e-04] , [  1.60125732e-09   1.22176551e-06   9.48104085e-01   6.88716049e-06
   5.18878049e-02] , [  1.53028072e-03   1.68361114e-02   9.78178679e-01   3.40153166e-03
   5.33971285e-05] , [  1.03988758e-16   5.90329384e-04   9.74755043e-01   2.39973138e-02
   6.57313651e-04] , [  1.25851178e-84   8.67076333e-01   1.24177688e-01   8.67277181e-03
   7.32077811e-05] , [  5.47025913e-05   1.22387632e-02   9.68515938e-01   1.91413577e-02
   4.92385591e-05] , [  6.21182409e-06   3.06768039e-07   9.12517988e-01   2.94867935e-06
   8.74725443e-02] , [  1.06817522e-04   9.34049252e-03   9.89708969e-01   7.41435701e-04
   1.02284934e-04] , [  1.59091638e-84   3.21981438e-03   9.83584325e-01   1.27815386e-02
   4.14322132e-04] , [  1.99900875e-02   4.85381526e-03   2.12274846e-02   9.53763415e-01
   1.65197913e-04] , [  1.22576381e-01   3.91316219e-01   4.86107384e-01   3.10581610e-10
   1.53219750e-08] , [  1.25155548e-16   2.67474793e-02   1.43521346e-02   9.58271847e-01
   6.28538940e-04] , [  2.09187974e-13   8.65786025e-01   1.26347906e-01   7.74989417e-03
   1.16174255e-04] , [  2.67694612e-13   4.60058628e-02   9.49737475e-01   4.10729701e-03
   1.49365600e-04] , [  4.65319033e-84   2.20817293e-03   9.96224972e-01   1.24686336e-03
   3.19991593e-04] , [  3.66042336e-08   1.21099696e-11   9.95040535e-01   2.44305909e-11
   4.95942827e-03] , [  2.74287071e-16   3.28087285e-02   9.53714586e-01   1.33313965e-02
   1.45288826e-04] , [  1.50721278e-02   1.13639075e-02   7.58017046e-02   8.97706367e-01
   5.58931539e-05] , [  6.27124264e-07   7.03782755e-10   9.98991428e-01   1.49596786e-09
   1.00794231e-03] , [  9.33791944e-04   8.54845519e-04   9.80116826e-01   1.80083744e-02
   8.61622345e-05] , [  1.12643042e-08   2.03015356e-13   9.97011524e-01   3.82325022e-13
   2.98846473e-03] , [  1.65688391e-15   3.14301605e-02   9.67382879e-01   1.10726588e-03
   7.96948409e-05] , [  2.06386658e-84   3.65913537e-02   9.62789420e-01   4.53214725e-04
   1.66011690e-04] , [  3.34118472e-84   3.81884029e-02   9.52036860e-01   9.66719116e-03
   1.07546126e-04] , [  5.11936561e-17   2.13774904e-03   9.94999021e-01   1.85921550e-03
   1.00401434e-03] , [  3.23142502e-13   9.26675101e-01   7.33244604e-02   6.77431445e-08
   3.70411110e-07] , [  1.06611314e-03   2.84233907e-08   9.86708610e-01   5.73946303e-05
   1.21678540e-02] , [  4.06864585e-08   2.51038219e-13   9.98124778e-01   4.02914756e-13
   1.87518137e-03] , [  2.07887460e-06   1.40493372e-09   3.65106782e-01   4.54480716e-07
   6.34890683e-01] , [  1.64033841e-13   8.91318783e-01   1.03199618e-01   5.30588267e-03
   1.75715880e-04] , [  1.18355121e-03   1.15630976e-03   9.95027584e-01   2.55882741e-03
   7.37274369e-05] , [  5.36138044e-13   1.62755310e-02   7.05092536e-03   9.75864449e-01
   8.09094654e-04] , [  3.98864073e-08   1.14056576e-11   9.96676423e-01   2.35763728e-11
   3.32353686e-03] , [  2.17741718e-73   2.48855684e-02   9.74418786e-01   4.04930154e-04
   2.90715070e-04] , [  8.44619122e-03   7.26402051e-01   2.55886527e-01   9.21363550e-03
   5.15946445e-05] , [  1.75532317e-17   1.18585119e-04   9.85619511e-01   1.89797839e-05
   1.42429242e-02] , [  1.17897667e-04   1.08396563e-02   9.88131542e-01   7.49309210e-04
   1.61594609e-04] , [  1.14635098e-14   9.08240075e-01   7.46299300e-02   1.68753336e-02
   2.54661071e-04] , [  2.97860941e-17   1.56075395e-02   9.59820869e-01   2.43442858e-02
   2.27305356e-04] , [  6.45575257e-17   1.47685947e-02   9.83416452e-01   1.76990917e-03
   4.50444027e-05] , [  6.84269564e-21   4.73313088e-02   9.50425423e-01   8.15340728e-04
   1.42792775e-03] , [  1.92134178e-03   8.49675509e-02   6.85789448e-02   8.44350060e-01
   1.82102106e-04] , [  4.10077489e-86   7.39065795e-02   9.22144556e-01   6.41597037e-04
   3.30726749e-03] , [  4.19434622e-84   2.05824584e-02   9.77788567e-01   1.59315612e-03
   3.58186201e-05] , [  2.68316956e-81   9.32811988e-01   6.71875694e-02   4.64836646e-08
   3.95714592e-07] , [  8.20647102e-84   8.52525272e-01   1.42012645e-01   5.37840114e-03
   8.36822711e-05] , [  1.11247536e-05   2.66368888e-05   9.97282573e-01   1.49360136e-05
   2.66472918e-03] , [  2.26030627e-16   3.84918112e-02   9.59756784e-01   1.72931579e-03
   2.20892089e-05] , [  2.45947109e-03   1.21038354e-02   4.83438559e-02   9.36912313e-01
   1.80524434e-04] , [  1.28474266e-14   8.77207792e-01   1.16644970e-01   5.90709641e-03
   2.40142194e-04] , [  2.14385073e-03   4.54612687e-03   2.27209088e-02   9.70289260e-01
   2.99853472e-04] , [  9.22740275e-04   7.96880590e-04   9.81333438e-01   1.68493907e-02
   9.75507954e-05] , [  5.94382940e-16   4.50060004e-02   9.50963021e-01   3.87382470e-03
   1.57153960e-04] , [  4.99422710e-84   1.40119647e-02   5.89211125e-03   9.79141612e-01
   9.54311683e-04] , [  6.73639585e-06   3.55019385e-08   5.75636629e-01   2.92483841e-07
   4.24356306e-01] , [  2.39286747e-06   8.23957254e-07   8.47714577e-01   9.13564333e-06
   1.52273071e-01] , [  3.05259324e-04   9.18347134e-03   9.89405088e-01   1.06941409e-03
   3.67674108e-05] , [  1.36357441e-16   8.74598370e-01   1.07437137e-01   1.78607842e-02
   1.03708881e-04] , [  1.09339639e-07   5.15070516e-10   9.94497046e-01   1.35863618e-09
   5.50284276e-03] , [  3.73061976e-84   2.50009332e-02   9.73356961e-01   1.58115683e-03
   6.09490460e-05] , [  1.14484612e-03   1.50774034e-02   9.69053080e-01   1.47147473e-02
   9.92331448e-06] , [  5.09714256e-04   1.24710828e-02   9.85767387e-01   1.16843810e-03
   8.33782789e-05] , [  7.62737358e-06   3.34841826e-05   9.93817973e-01   1.46691727e-05
   6.12624603e-03] , [  4.85276132e-84   1.77632942e-02   9.79836435e-01   2.36578761e-03
   3.44834046e-05] , [  1.31912228e-06   7.15004680e-07   5.70247115e-01   9.11049030e-06
   4.29741740e-01] , [  2.58503335e-13   3.89995699e-02   9.59424690e-01   1.41803658e-03
   1.57704053e-04] , [  1.05017446e-15   8.63427373e-01   1.21284759e-01   1.52355212e-02
   5.23467006e-05] , [  2.18324502e-03   2.25515850e-04   9.68373083e-01   2.90348777e-02
   1.83278264e-04] , [  1.83372186e-03   7.16146070e-01   2.74100540e-01   7.85645236e-03
   6.32156432e-05] , [  1.21626580e-03   2.80848364e-08   9.88217692e-01   5.78535047e-05
   1.05081608e-02] , [  1.37176187e-05   7.02318605e-07   9.56660029e-01   1.03336392e-05
   4.33152174e-02] , [  8.78147508e-17   8.63850526e-01   1.30392598e-01   5.65345237e-03
   1.03424079e-04] , [  1.99261093e-73   8.28701007e-01   1.68035258e-01   3.12690247e-03
   1.36832945e-04] , [  1.37543657e-06   6.52064206e-09   4.58972560e-01   3.03422821e-06
   5.41023024e-01] , [  1.28045283e-02   1.16792765e-02   6.88292400e-02   9.06617960e-01
   6.89948181e-05] , [  6.19701071e-04   7.86857162e-04   9.96461488e-01   1.91978538e-03
   2.12167945e-04] , [  6.56686673e-05   8.00153998e-07   9.63145025e-01   1.25356852e-05
   3.67759707e-02] , [  3.32625860e-83   3.80620669e-02   9.61931875e-01   1.48050209e-06
   4.57801428e-06] , [  2.11685515e-16   9.36992597e-03   9.74454862e-01   1.60699536e-02
